47,699,60
699,47,22
715,466,97
466,715,60
393,265,71
265,393,29
142,656,91
656,142,92
162,17,61
17,162,92
113,333,35
333,113,77
140,558,11
558,140,77
964,271,55
271,964,35
619,815,23
815,619,24
156,297,25
297,156,61
805,90,97
90,805,76
857,480,83
480,857,65
128,915,34
915,128,17
160,439,47
439,160,1
252,824,77
824,252,5
432,736,23
736,432,91
617,86,26
86,617,82
3,72,99
72,3,88
514,933,23
933,514,66
428,374,96
374,428,5
568,546,29
546,568,88
885,15,50
15,885,1
383,60,62
60,383,6
617,162,9
162,617,37
830,394,92
394,830,97
208,684,58
684,208,44
77,614,69
614,77,17
426,355,3
355,426,57
228,413,46
413,228,27
753,666,32
666,753,92
947,25,33
25,947,69
207,388,38
388,207,62
19,722,63
722,19,10
540,303,92
303,540,67
76,487,91
487,76,45
479,985,43
985,479,28
960,130,20
130,960,14
223,425,42
425,223,14
45,729,7
729,45,22
598,585,52
585,598,85
386,172,30
172,386,68
857,107,40
107,857,71
740,256,62
256,740,18
597,926,32
926,597,22
607,943,90
943,607,42
551,156,74
156,551,44
691,313,65
313,691,40
50,981,30
981,50,18
566,148,64
148,566,5
916,712,85
712,916,16
70,221,58
221,70,16
937,594,70
594,937,86
569,185,89
185,569,44
934,304,83
304,934,70
213,155,40
155,213,74
566,543,42
543,566,29
868,415,53
415,868,27
18,108,2
108,18,32
478,614,72
614,478,95
345,184,44
184,345,58
161,172,100
172,161,15
515,286,66
286,515,90
271,825,91
825,271,69
50,336,58
336,50,42
689,982,55
982,689,28
292,113,76
113,292,27
68,530,89
530,68,70
114,941,85
941,114,88
142,312,60
312,142,81
945,551,85
551,945,2
756,107,24
107,756,74
281,103,6
103,281,52
126,484,62
484,126,1
145,910,79
910,145,30
869,563,91
563,869,34
739,182,80
182,739,23
773,786,47
786,773,73
229,188,39
188,229,60
907,565,92
565,907,74
701,445,90
445,701,62
272,71,95
71,272,55
19,826,46
826,19,53
82,655,54
655,82,64
138,634,65
634,138,28
237,678,74
678,237,24
744,304,31
304,744,54
387,644,63
644,387,70
177,530,2
530,177,62
405,339,44
339,405,12
340,332,64
332,340,89
852,584,43
584,852,10
302,911,82
911,302,100
428,273,16
273,428,52
791,850,18
850,791,92
740,959,83
959,740,16
12,545,5
545,12,44
86,557,7
557,86,12
617,458,70
458,617,79
296,453,43
453,296,25
536,854,94
854,536,95
841,958,29
958,841,43
246,375,90
375,246,68
713,943,75
943,713,12
33,410,35
410,33,91
250,328,90
328,250,14
258,5,76
5,258,60
446,602,14
602,446,94
637,18,60
18,637,30
649,193,32
193,649,14
973,842,22
842,973,44
907,469,64
469,907,58
502,185,53
185,502,90
352,990,31
990,352,88
300,256,20
256,300,7
998,441,6
441,998,90
973,273,39
273,973,52
357,389,95
389,357,8
104,553,47
553,104,42
434,139,35
139,434,93
860,926,74
926,860,22
726,655,28
655,726,90
387,10,39
10,387,50
803,65,5
65,803,29
649,833,16
833,649,32
284,380,6
380,284,58
987,76,75
76,987,34
905,813,63
813,905,55
765,978,3
978,765,95
326,604,86
604,326,18
470,541,30
541,470,35
430,889,64
889,430,66
620,244,32
244,620,29
595,637,7
637,595,87
894,957,7
957,894,24
451,259,68
259,451,60
742,507,32
507,742,94
893,835,66
835,893,40
804,102,54
102,804,90
609,513,11
513,609,50
70,830,41
830,70,41
784,702,82
702,784,55
229,755,6
755,229,26
566,502,23
502,566,80
308,983,37
983,308,19
110,504,41
504,110,36
426,464,13
464,426,44
103,528,95
528,103,47
486,118,52
118,486,68
695,694,50
694,695,59
555,240,63
240,555,29
935,971,74
971,935,99
589,574,27
574,589,23
731,499,56
499,731,41
824,274,31
274,824,92
613,431,90
431,613,26
964,73,82
73,964,96
166,54,44
54,166,6
602,752,5
752,602,27
409,221,73
221,409,87
127,310,22
310,127,30
62,616,93
616,62,75
338,712,83
712,338,31
738,417,49
417,738,53
436,542,49
542,436,41
712,703,40
703,712,98
79,98,75
98,79,43
628,850,96
850,628,22
289,766,98
766,289,11
86,58,24
58,86,29
348,173,63
173,348,11
33,778,67
778,33,54
631,841,94
841,631,71
678,63,19
63,678,58
679,918,23
918,679,49
501,338,16
338,501,63
231,46,79
46,231,54
359,649,1
649,359,71
254,409,36
409,254,62
439,311,93
311,439,21
249,315,59
315,249,55
668,568,19
568,668,64
331,957,67
957,331,60
976,166,50
166,976,55
792,991,5
991,792,38
609,743,82
743,609,24
702,799,19
799,702,91
376,457,39
457,376,52
598,809,2
809,598,68
517,453,97
453,517,29
711,249,83
249,711,59
778,318,95
318,778,84
401,247,15
247,401,30
666,791,69
791,666,98
125,832,96
832,125,36
793,487,24
487,793,81
586,270,86
270,586,47
91,680,15
680,91,93
936,339,39
339,936,69
379,523,10
523,379,72
3,450,3
450,3,26
860,189,4
189,860,79
817,332,53
332,817,92
529,466,64
466,529,36
363,111,69
111,363,88
584,619,79
619,584,95
925,204,78
204,925,88
550,775,41
775,550,77
126,38,57
38,126,8
987,406,4
406,987,3
519,70,58
70,519,77
911,990,24
990,911,1
697,240,82
240,697,80
355,441,20
441,355,99
464,938,26
938,464,86
671,684,91
684,671,95
8,53,56
53,8,12
284,979,26
979,284,30
508,32,28
32,508,53
275,89,3
89,275,18
190,200,35
200,190,47
191,76,32
76,191,31
213,382,57
382,213,66
921,131,97
131,921,38
917,812,66
812,917,42
803,380,85
380,803,79
142,229,86
229,142,81
559,574,29
574,559,63
37,159,16
159,37,74
70,370,65
370,70,7
378,502,19
502,378,86
454,952,74
952,454,45
978,764,73
764,978,22
283,148,36
148,283,11
591,521,14
521,591,80
873,280,9
280,873,77
687,558,20
558,687,39
895,863,6
863,895,86
868,472,86
472,868,21
467,148,100
148,467,9
183,772,25
772,183,78
531,530,25
530,531,70
954,559,10
559,954,26
361,835,79
835,361,39
523,675,73
675,523,49
339,67,54
67,339,77
897,33,97
33,897,49
104,360,87
360,104,82
154,843,30
843,154,57
980,269,78
269,980,63
814,750,55
750,814,39
427,45,47
45,427,63
599,577,76
577,599,51
893,274,95
274,893,83
858,690,56
690,858,41
611,947,96
947,611,51
959,499,87
499,959,53
599,682,8
682,599,76
933,320,58
320,933,64
504,545,90
545,504,90
30,319,37
319,30,22
75,174,96
174,75,53
288,713,11
713,288,19
347,551,36
551,347,98
645,708,12
708,645,44
90,147,81
147,90,68
841,500,57
500,841,15
487,352,69
352,487,66
850,577,3
577,850,53
141,277,88
277,141,2
668,777,37
777,668,20
366,634,43
634,366,85
921,669,70
669,921,20
406,163,42
163,406,34
982,993,83
993,982,27
676,379,81
379,676,1
896,220,45
220,896,11
675,214,59
214,675,52
136,539,53
539,136,34
718,578,73
578,718,52
756,429,80
429,756,52
145,30,54
30,145,35
465,408,2
408,465,70
448,919,83
919,448,77
535,341,35
341,535,97
847,339,61
339,847,83
566,691,23
691,566,49
163,83,11
83,163,26
852,377,74
377,852,5
43,40,95
40,43,76
431,947,6
947,431,31
126,352,77
352,126,8
538,291,46
291,538,99
369,946,79
946,369,90
755,322,6
322,755,30
386,337,23
337,386,80
45,694,74
694,45,28
830,454,68
454,830,26
840,856,23
856,840,8
743,791,57
791,743,100
54,325,33
325,54,87
513,132,83
132,513,68
22,88,17
88,22,30
216,966,2
966,216,92
671,265,97
265,671,30
799,652,29
652,799,25
698,78,3
78,698,19
166,624,10
624,166,54
214,295,87
295,214,38
259,920,61
920,259,44
833,967,72
967,833,8
819,782,78
782,819,16
199,40,36
40,199,57
30,756,55
756,30,27
245,273,45
273,245,67
13,461,90
461,13,22
340,571,30
571,340,92
234,760,98
760,234,5
754,133,5
133,754,23
506,638,17
638,506,66
280,504,10
504,280,92
355,185,29
185,355,54
418,661,94
661,418,28
566,627,96
627,566,1
654,346,29
346,654,22
647,322,60
322,647,5
40,804,10
804,40,65
356,503,62
503,356,26
884,570,91
570,884,61
14,571,94
571,14,68
812,197,1
197,812,20
946,927,55
927,946,95
784,389,29
389,784,94
191,742,67
742,191,20
554,94,9
94,554,79
163,149,62
149,163,56
503,916,62
916,503,34
704,819,32
819,704,74
438,895,36
895,438,76
84,136,96
136,84,82
177,925,4
925,177,79
851,302,93
302,851,47
373,105,14
105,373,24
884,397,84
397,884,27
514,256,80
256,514,14
592,331,14
331,592,38
537,797,5
797,537,57
428,966,47
966,428,48
343,596,67
596,343,48
198,24,35
24,198,24
991,50,78
50,991,21
356,535,76
535,356,86
625,839,64
839,625,13
120,908,88
908,120,14
928,554,92
554,928,100
993,877,38
877,993,63
765,249,32
249,765,95
538,984,1
984,538,75
460,391,20
391,460,41
855,664,72
664,855,99
629,591,67
591,629,16
714,381,22
381,714,10
316,3,35
3,316,80
650,334,93
334,650,8
119,870,61
870,119,96
542,710,41
710,542,53
888,193,67
193,888,98
654,269,4
269,654,37
618,234,70
234,618,85
424,327,76
327,424,78
388,218,45
218,388,93
481,676,51
676,481,74
110,977,63
977,110,73
563,194,60
194,563,16
730,774,91
774,730,2
559,162,37
162,559,65
994,859,10
859,994,3
80,832,12
832,80,48
270,628,92
628,270,63
995,365,98
365,995,52
225,5,66
5,225,66
315,112,13
112,315,10
5,123,45
123,5,78
785,27,29
27,785,64
874,259,8
259,874,83
921,555,47
555,921,11
840,768,99
768,840,65
893,406,2
406,893,8
808,121,95
121,808,44
814,342,15
342,814,93
825,792,83
792,825,35
668,173,80
173,668,18
6,113,11
113,6,40
362,91,25
91,362,28
120,984,86
984,120,37
60,876,61
876,60,37
757,864,77
864,757,15
595,582,11
582,595,52
308,241,67
241,308,75
752,596,85
596,752,61
577,277,79
277,577,29
162,545,29
545,162,38
301,540,47
540,301,23
340,973,17
973,340,14
306,992,78
992,306,52
975,307,9
307,975,53
88,814,82
814,88,39
92,920,89
920,92,99
586,700,88
700,586,37
735,569,31
569,735,7
816,98,18
98,816,56
226,803,7
803,226,18
657,42,56
42,657,74
629,528,59
528,629,84
198,324,79
324,198,86
744,53,20
53,744,91
53,412,70
412,53,26
659,775,46
775,659,24
553,362,5
362,553,28
986,98,93
98,986,31
68,606,55
606,68,74
691,939,13
939,691,33
386,774,85
774,386,14
946,553,35
553,946,12
157,866,30
866,157,45
310,986,86
986,310,77
382,450,56
450,382,86
75,734,6
734,75,45
377,928,92
928,377,79
569,401,98
401,569,44
581,330,36
330,581,29
908,964,67
964,908,34
563,905,47
905,563,11
643,880,50
880,643,37
811,241,21
241,811,21
802,919,71
919,802,72
767,12,5
12,767,31
276,389,58
389,276,33
314,473,36
473,314,83
935,94,81
94,935,43
873,484,21
484,873,39
344,32,70
32,344,79
523,622,26
622,523,13
871,120,94
120,871,47
989,473,4
473,989,8
808,575,77
575,808,100
929,169,58
169,929,73
652,738,6
738,652,99
654,921,43
921,654,24
101,574,81
574,101,87
724,139,26
139,724,38
401,378,55
378,401,14
326,474,92
474,326,67
50,748,75
748,50,77
323,667,27
667,323,15
273,624,20
624,273,72
590,712,39
712,590,1
8,987,41
987,8,42
290,793,76
793,290,40
715,995,56
995,715,82
872,137,38
137,872,59
243,632,88
632,243,100
272,767,54
767,272,8
580,110,68
110,580,34
462,451,96
451,462,84
403,507,15
507,403,11
465,457,23
457,465,23
227,761,63
761,227,1
471,617,30
617,471,12
364,988,22
988,364,48
565,710,55
710,565,44
872,231,83
231,872,49
519,25,73
25,519,14
123,894,41
894,123,73
876,375,90
375,876,72
727,845,75
845,727,65
127,411,81
411,127,56
493,481,22
481,493,36
175,625,27
625,175,78
290,853,100
853,290,50
389,322,66
322,389,43
4,986,74
986,4,97
106,665,80
665,106,16
249,276,53
276,249,97
8,875,59
875,8,55
367,613,79
613,367,24
390,75,63
75,390,41
125,788,84
788,125,48
633,708,20
708,633,4
889,747,63
747,889,65
664,604,85
604,664,56
771,807,76
807,771,59
946,163,87
163,946,98
672,568,4
568,672,99
925,808,67
808,925,92
403,475,22
475,403,67
951,786,16
786,951,71
277,687,5
687,277,65
382,184,91
184,382,69
63,406,58
406,63,59
437,139,100
139,437,32
884,688,11
688,884,45
206,465,52
465,206,9
696,692,97
692,696,3
914,825,38
825,914,18
129,587,70
587,129,45
410,122,99
122,410,79
147,998,31
998,147,72
880,17,20
17,880,13
776,590,30
590,776,37
964,859,15
859,964,97
497,433,62
433,497,74
647,196,45
196,647,88
105,318,29
318,105,79
711,573,17
573,711,50
536,34,81
34,536,57
203,514,63
514,203,8
450,648,100
648,450,5
714,188,86
188,714,78
749,231,13
231,749,4
652,692,90
692,652,94
651,751,79
751,651,23
434,48,19
48,434,37
652,919,18
919,652,25
742,790,17
790,742,23
350,468,26
468,350,15
248,70,96
70,248,88
829,366,90
366,829,98
365,520,75
520,365,38
127,896,6
896,127,35
817,16,81
16,817,8
327,62,22
62,327,78
229,302,81
302,229,49
591,837,4
837,591,51
28,558,73
558,28,54
655,973,12
973,655,27
883,223,89
223,883,92
648,526,75
526,648,50
155,904,14
904,155,85
61,802,60
802,61,63
134,912,94
912,134,54
500,941,15
941,500,59
995,284,26
284,995,6
958,254,50
254,958,49
768,352,95
352,768,71
490,134,74
134,490,78
903,944,40
944,903,77
69,107,30
107,69,96
323,573,40
573,323,2
628,594,4
594,628,62
774,605,43
605,774,80
126,22,78
22,126,21
960,181,7
181,960,56
553,857,54
857,553,28
814,540,22
540,814,34
62,923,35
923,62,75
286,179,2
179,286,17
997,377,90
377,997,91
962,806,25
806,962,56
902,394,27
394,902,88
895,162,100
162,895,17
138,442,62
442,138,25
859,315,67
315,859,16
227,150,31
150,227,76
835,773,6
773,835,16
806,378,65
378,806,26
461,547,21
547,461,43
569,583,31
583,569,84
846,643,19
643,846,10
848,95,66
95,848,65
260,258,48
258,260,38
64,170,48
170,64,50
877,678,66
678,877,93
286,289,98
289,286,9
608,402,68
402,608,75
653,620,20
620,653,46
360,237,90
237,360,18
439,869,70
869,439,44
313,579,67
579,313,20
835,193,35
193,835,81
948,302,69
302,948,79
185,891,53
891,185,3
307,405,65
405,307,68
687,950,88
950,687,43
717,293,10
293,717,11
661,334,23
334,661,82
425,315,94
315,425,70
15,706,60
706,15,20
270,49,70
49,270,50
919,745,41
745,919,72
143,976,93
976,143,37
825,377,69
377,825,54
421,707,81
707,421,18
3,127,8
127,3,94
892,996,32
996,892,63
658,227,95
227,658,27
586,941,99
941,586,11
170,759,42
759,170,8
754,237,98
237,754,89
732,600,77
600,732,55
664,359,44
359,664,51
6,95,51
95,6,81
877,341,31
341,877,40
82,906,21
906,82,13
866,81,6
81,866,67
680,619,11
619,680,98
922,815,52
815,922,22
379,315,68
315,379,17
8,761,74
761,8,47
873,572,11
572,873,95
907,129,62
129,907,26
439,381,34
381,439,40
163,473,94
473,163,70
350,888,20
888,350,45
495,952,4
952,495,14
709,369,15
369,709,31
92,183,3
183,92,16
677,40,43
40,677,17
206,199,73
199,206,91
107,206,56
206,107,74
800,393,9
393,800,89
297,947,88
947,297,8
154,641,89
641,154,69
237,322,13
322,237,28
746,434,99
434,746,49
911,694,38
694,911,3
842,575,23
575,842,77
752,60,80
60,752,73
930,682,2
682,930,46
736,381,43
381,736,44
259,425,24
425,259,12
961,5,72
5,961,7
460,283,90
283,460,68
966,785,68
785,966,96
342,875,1
875,342,85
337,365,40
365,337,6
949,806,20
806,949,86
570,348,87
348,570,96
602,816,37
816,602,98
341,919,1
919,341,42
385,846,100
846,385,4
130,955,66
955,130,60
326,795,91
795,326,87
702,859,72
859,702,70
693,440,10
440,693,61
535,999,20
999,535,53
63,842,42
842,63,57
615,817,50
817,615,73
695,458,84
458,695,88
802,576,75
576,802,99
911,661,36
661,911,14
153,63,19
63,153,77
413,569,4
569,413,57
517,64,37
64,517,7
284,375,22
375,284,7
405,344,50
344,405,69
217,911,45
911,217,53
627,227,47
227,627,5
96,118,23
118,96,48
307,45,81
45,307,47
331,33,34
33,331,36
238,242,23
242,238,31
267,219,42
219,267,19
463,313,97
313,463,19
652,695,69
695,652,44
71,88,72
88,71,91
335,649,68
649,335,24
59,291,19
291,59,53
414,468,18
468,414,7
202,274,77
274,202,66
646,797,28
797,646,31
778,538,55
538,778,46
536,439,44
439,536,3
516,308,71
308,516,9
84,472,78
472,84,11
317,812,48
812,317,8
222,808,37
808,222,91
641,924,76
924,641,44
251,396,57
396,251,91
828,90,62
90,828,26
159,877,57
877,159,74
495,876,33
876,495,77
626,190,23
190,626,38
795,184,30
184,795,82
990,291,22
291,990,79
572,692,82
692,572,100
787,291,98
291,787,92
542,767,99
767,542,41
599,435,51
435,599,95
782,443,35
443,782,87
913,134,27
134,913,7
250,792,97
792,250,12
236,615,90
615,236,18
275,396,16
396,275,7
94,18,38
18,94,76
670,447,38
447,670,20
581,868,56
868,581,20
317,282,77
282,317,11
656,191,31
191,656,26
711,782,90
782,711,3
537,152,28
152,537,43
200,11,45
11,200,18
341,39,19
39,341,57
2,392,52
392,2,38
817,60,17
60,817,86
437,183,61
183,437,73
135,259,5
259,135,99
614,337,47
337,614,31
657,639,75
639,657,30
998,378,28
378,998,71
89,486,5
486,89,88
201,328,100
328,201,75
146,186,13
186,146,80
493,342,70
342,493,54
34,926,100
926,34,75
702,27,50
27,702,81
134,585,69
585,134,50
39,710,67
710,39,17
508,298,72
298,508,14
830,39,7
39,830,29
698,349,62
349,698,66
313,974,92
974,313,61
465,226,54
226,465,33
6,869,60
869,6,39
965,593,39
593,965,14
727,136,20
136,727,61
468,624,87
624,468,28
575,440,86
440,575,8
736,421,86
421,736,57
931,974,71
974,931,37
810,683,41
683,810,77
199,1000,47
1000,199,77
384,536,25
536,384,62
509,514,72
514,509,20
227,135,95
135,227,91
449,984,42
984,449,70
576,163,86
163,576,57
396,963,98
963,396,34
619,289,52
289,619,74
340,71,59
71,340,87
722,213,13
213,722,88
867,811,69
811,867,55
919,649,67
649,919,77
481,105,58
105,481,31
870,747,72
747,870,54
454,5,5
5,454,63
517,659,3
659,517,79
518,736,10
736,518,30
933,410,31
410,933,100
969,491,85
491,969,16
50,958,59
958,50,1
806,601,39
601,806,33
631,603,46
603,631,43
775,991,14
991,775,40
288,689,95
689,288,62
745,19,84
19,745,18
144,541,50
541,144,35
502,260,38
260,502,27
25,7,56
7,25,100
122,84,44
84,122,34
241,606,84
606,241,12
59,231,98
231,59,93
597,527,23
527,597,13
214,231,42
231,214,14
751,150,98
150,751,79
909,278,42
278,909,68
830,300,54
300,830,6
228,625,97
625,228,55
360,337,33
337,360,62
157,945,3
945,157,4
844,368,43
368,844,97
989,315,100
315,989,89
692,571,31
571,692,26
472,753,2
753,472,90
386,336,47
336,386,57
712,33,48
33,712,91
311,806,20
806,311,73
551,104,57
104,551,54
281,279,97
279,281,47
578,685,24
685,578,19
785,81,55
81,785,81
876,441,60
441,876,20
422,224,15
224,422,17
583,410,59
410,583,53
612,883,3
883,612,99
665,805,93
805,665,49
580,856,4
856,580,62
552,684,9
684,552,6
249,739,26
739,249,65
979,946,72
946,979,46
484,909,46
909,484,40
306,761,98
761,306,73
561,217,28
217,561,57
95,651,31
651,95,75
822,588,27
588,822,80
733,391,80
391,733,37
135,937,77
937,135,28
54,601,77
601,54,99
285,307,13
307,285,83
282,480,72
480,282,49
35,6,17
6,35,35
908,174,13
174,908,23
219,96,75
96,219,94
342,411,48
411,342,13
131,347,3
347,131,82
616,697,21
697,616,96
421,575,44
575,421,64
445,113,79
113,445,27
15,560,1
560,15,23
387,58,90
58,387,22
977,201,99
201,977,41
343,251,30
251,343,96
525,1,88
1,525,77
429,116,27
116,429,24
587,770,78
770,587,5
272,940,93
940,272,19
669,469,99
469,669,84
292,441,22
441,292,40
153,851,18
851,153,74
660,647,96
647,660,79
406,552,31
552,406,94
526,304,16
304,526,78
955,124,16
124,955,96
631,160,8
160,631,67
651,868,1
868,651,58
990,621,38
621,990,63
654,597,64
597,654,51
50,818,40
818,50,80
522,319,66
319,522,47
221,776,66
776,221,40
203,659,32
659,203,39
408,769,67
769,408,84
472,601,42
601,472,9
150,846,30
846,150,95
938,865,93
865,938,51
587,281,66
281,587,18
562,695,100
695,562,49
364,11,56
11,364,67
303,658,67
658,303,88
206,387,50
387,206,78
466,643,68
643,466,86
333,915,27
915,333,80
782,420,71
420,782,59
41,199,11
199,41,53
43,906,49
906,43,56
765,238,92
238,765,18
562,402,47
402,562,69
645,502,96
502,645,26
146,512,90
512,146,61
224,503,39
503,224,49
867,135,12
135,867,58
928,559,35
559,928,36
953,327,78
327,953,29
327,363,32
363,327,64
525,522,100
522,525,58
794,275,78
275,794,100
321,17,79
17,321,7
493,837,61
837,493,56
776,989,45
989,776,84
779,335,96
335,779,5
615,475,16
475,615,10
238,96,73
96,238,69
139,419,19
419,139,28
74,815,5
815,74,46
682,765,9
765,682,55
644,375,76
375,644,52
629,889,89
889,629,31
30,579,13
579,30,87
373,56,27
56,373,31
489,778,38
778,489,93
521,67,92
67,521,78
201,456,19
456,201,57
961,903,83
903,961,45
879,351,73
351,879,94
573,520,59
520,573,62
229,928,41
928,229,16
375,292,58
292,375,55
894,675,64
675,894,79
496,581,64
581,496,41
124,963,41
963,124,25
427,679,23
679,427,85
461,828,74
828,461,68
237,509,91
509,237,10
875,993,67
993,875,12
709,913,73
913,709,95
563,961,100
961,563,7
241,814,8
814,241,17
639,520,95
520,639,45
794,219,16
219,794,87
968,337,3
337,968,15
978,547,55
547,978,61
380,432,53
432,380,29
607,593,20
593,607,33
535,520,35
520,535,99
495,401,58
401,495,73
613,956,79
956,613,85
633,403,14
403,633,53
217,766,30
766,217,58
815,373,64
373,815,78
751,388,17
388,751,87
692,750,42
750,692,51
893,98,90
98,893,17
924,425,3
425,924,79
871,282,96
282,871,48
29,554,61
554,29,61
306,316,97
316,306,83
368,273,15
273,368,22
907,101,71
101,907,53
694,704,81
704,694,60
967,484,98
484,967,79
392,413,31
413,392,78
192,414,13
414,192,79
939,987,99
987,939,32
447,646,72
646,447,15
72,273,79
273,72,45
85,988,60
988,85,39
211,649,11
649,211,11
102,943,79
943,102,21
417,951,12
951,417,2
20,841,42
841,20,5
254,394,10
394,254,63
908,901,99
901,908,52
1,846,81
846,1,63
726,440,40
440,726,98
317,82,1
82,317,34
536,215,79
215,536,31
610,878,9
878,610,20
493,400,27
400,493,79
672,499,29
499,672,53
898,615,17
615,898,36
700,577,75
577,700,77
355,306,62
306,355,94
463,331,56
331,463,96
716,1,65
1,716,33
514,380,12
380,514,22
617,256,84
256,617,47
756,282,75
282,756,53
966,470,68
470,966,51
21,681,58
681,21,5
155,962,79
962,155,48
508,354,26
354,508,31
998,968,8
968,998,82
426,798,29
798,426,24
876,496,51
496,876,60
365,368,1
368,365,34
897,639,32
639,897,29
102,772,6
772,102,83
562,747,98
747,562,7
232,801,43
801,232,76
967,686,80
686,967,53
8,227,35
227,8,6
691,268,36
268,691,29
125,154,54
154,125,97
488,772,47
772,488,39
546,486,22
486,546,65
585,637,47
637,585,41
737,200,39
200,737,15
551,995,11
995,551,26
628,134,46
134,628,53
857,448,84
448,857,90
309,636,71
636,309,40
402,455,17
455,402,54
385,880,45
880,385,37
286,451,16
451,286,45
807,372,57
372,807,74
508,641,88
641,508,2
543,444,99
444,543,75
808,483,38
483,808,61
311,114,1
114,311,86
234,742,47
742,234,46
509,428,17
428,509,94
192,314,31
314,192,31
128,434,16
434,128,94
766,299,32
299,766,50
13,104,51
104,13,90
813,294,61
294,813,49
902,800,48
800,902,20
282,358,14
358,282,60
510,941,25
941,510,4
48,246,16
246,48,12
272,997,66
997,272,54
803,296,41
296,803,3
899,814,98
814,899,71
43,872,81
872,43,94
235,997,55
997,235,51
545,63,23
63,545,65
42,620,72
620,42,57
224,988,82
988,224,37
340,177,80
177,340,27
326,918,49
918,326,8
425,684,21
684,425,19
45,924,34
924,45,74
593,371,88
371,593,8
39,733,67
733,39,83
846,937,10
937,846,6
935,502,77
502,935,13
139,522,54
522,139,51
57,662,7
662,57,50
361,585,45
585,361,9
484,513,57
513,484,73
379,745,48
745,379,61
632,906,14
906,632,98
792,141,30
141,792,41
229,296,18
296,229,67
339,70,57
70,339,95
212,685,72
685,212,41
877,145,59
145,877,10
484,361,36
361,484,43
777,994,98
994,777,71
709,364,81
364,709,97
284,718,86
718,284,71
164,712,41
712,164,3
795,451,89
451,795,77
97,974,89
974,97,34
630,3,10
3,630,98
840,440,48
440,840,20
974,189,60
189,974,48
86,902,52
902,86,1
528,671,24
671,528,2
659,718,43
718,659,74
663,712,59
712,663,48
867,750,90
750,867,22
295,978,31
978,295,16
239,510,67
510,239,11
32,524,28
524,32,93
774,173,44
173,774,46
788,160,73
160,788,58
266,719,87
719,266,72
696,452,34
452,696,63
339,30,43
30,339,29
443,23,73
23,443,30
471,301,79
301,471,67
459,386,70
386,459,56
569,748,48
748,569,68
583,144,23
144,583,26
641,189,17
189,641,51
257,200,21
200,257,88
902,55,70
55,902,30
466,696,15
696,466,5
10,555,44
555,10,86
333,635,77
635,333,99
175,24,29
24,175,66
501,284,90
284,501,80
785,649,65
649,785,37
80,747,66
747,80,74
803,175,72
175,803,62
238,909,71
909,238,70
541,768,34
768,541,49
789,802,53
802,789,13
366,15,62
15,366,46
661,347,41
347,661,21
322,590,66
590,322,55
745,432,31
432,745,99
473,885,31
885,473,99
817,240,19
240,817,89
897,58,46
58,897,39
409,119,12
119,409,67
56,804,11
804,56,41
123,663,63
663,123,53
664,118,25
118,664,2
554,184,60
184,554,92
817,372,19
372,817,85
580,296,2
296,580,8
445,820,30
820,445,50
175,28,40
28,175,71
138,557,22
557,138,5
44,440,2
440,44,20
303,292,25
292,303,63
989,885,14
885,989,41
930,292,59
292,930,71
636,383,16
383,636,50
199,977,11
977,199,87
202,760,52
760,202,15
449,710,2
710,449,64
115,382,71
382,115,19
401,736,71
736,401,77
929,67,72
67,929,49
772,91,12
91,772,57
473,448,1
448,473,70
604,771,29
771,604,65
220,158,95
158,220,36
492,536,59
536,492,48
534,697,40
697,534,98
173,14,78
14,173,38
640,114,67
114,640,45
145,524,98
524,145,65
512,541,38
541,512,100
676,827,29
827,676,55
603,739,59
739,603,78
434,845,58
845,434,83
771,162,90
162,771,74
28,993,62
993,28,21
507,539,69
539,507,11
905,92,7
92,905,66
244,154,4
154,244,80
445,110,97
110,445,51
383,116,17
116,383,9
27,102,1
102,27,83
221,455,50
455,221,79
649,221,91
221,649,95
372,564,2
564,372,82
916,576,62
576,916,12
430,482,36
482,430,13
177,186,6
186,177,42
7,582,20
582,7,45
974,34,63
34,974,70
217,674,86
674,217,80
437,525,100
525,437,79
18,454,94
454,18,9
578,636,79
636,578,77
529,693,83
693,529,48
872,437,79
437,872,12
989,1,78
1,989,100
392,709,52
709,392,57
525,41,83
41,525,27
679,661,57
661,679,23
522,494,36
494,522,44
588,245,39
245,588,100
419,705,3
705,419,78
549,922,36
922,549,50
775,793,21
793,775,35
490,607,99
607,490,100
948,400,68
400,948,9
521,456,56
456,521,69
737,723,56
723,737,30
752,121,88
121,752,91
801,212,9
212,801,51
445,306,67
306,445,8
103,372,55
372,103,23
231,379,88
379,231,16
876,309,75
309,876,32
91,40,94
40,91,21
488,111,93
111,488,96
973,540,99
540,973,20
675,900,83
900,675,58
933,206,69
206,933,76
316,537,15
537,316,34
564,613,89
613,564,90
309,892,100
892,309,68
478,733,14
733,478,93
420,77,34
77,420,28
122,441,34
441,122,28
32,242,48
242,32,7
718,796,38
796,718,5
773,227,70
227,773,53
852,485,39
485,852,72
535,182,59
182,535,100
133,545,55
545,133,42
443,180,72
180,443,31
19,204,10
204,19,70
414,336,78
336,414,92
601,827,69
827,601,49
622,100,33
100,622,57
120,796,92
796,120,71
648,762,92
762,648,81
21,225,44
225,21,5
450,312,22
312,450,12
255,460,89
460,255,25
860,161,70
161,860,78
473,553,64
553,473,22
302,532,52
532,302,14
759,711,1
711,759,69
756,403,60
403,756,5
527,652,28
652,527,82
784,994,75
994,784,86
954,520,58
520,954,89
881,621,44
621,881,90
295,376,50
